bottle,station,cast,niskin,depth,counts,run_time,dic_cell_id,dbs_fname,analysis_datetime,analysis_datenum,real_day,salinity,dic_certified,alkalinity_certified,total_phosphate,total_silicate,total_ammonium,crm,temperature_override,file_good,flag,notes,analyte_volume,file_path,analysis_batch,reference_good,file_name,analyte_mass,titrant_molinity_here,titrant_molinity,alkalinity,alkalinity_gran,alkalinity_gran_estimate,alkalinity_npts,alkalinity_std,emf0,emf0_gran,emf0_gran_estimate,pH_initial,temperature_initial,alkalinity_offset,blank_good,k_dic_good,logfile_index,blank_here,blank_here_min,blank_here_max,blank_here_std,blank_here_count,analysis_datenum_scaled,blank,counts_corrected,temperature_analysis_dic,density_analysis_dic,k_dic_here,k_dic,dic,dic_offset,nuts_offset,offset_pchip,dic_corrected
64PE503-27-5-2,27,5,2,0,204211,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 12:39:00,19282.52708333333,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,27-5  2  (0)64PE503-27-5-2.dat,0.1011728114802129,,0.1000914554225068,2312.527057392028,2325.8988162066244,,7.0,4.336876872669838,632.2609376232408,626.1414382223226,,7.832421924635658,25.0,,True,False,21389,49.16666666666666,11.0,67.0,18.123802642442957,6.0,-0.5784503737522508,42.35312286852154,203745.11564844623,25.0,1.0233430585162893,,0.0108748232592605,2165.1508789505165,,,3.06302391696483,2168.2139028674815
NUTSLAB02,17,10,22,0,201217,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 12:54:00,19282.5375,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,17-10  22  (0)NUTSLAB02.dat,0.1011728114802129,,0.1000914554225068,2365.362699185317,2370.9914014959954,,6.0,1.6628788104955976,632.3994695165286,626.0719684700135,,7.975062654239985,25.0,,True,False,21408,42.5,11.0,71.0,22.669730185131595,6.0,-0.4914895714837468,41.89274414434992,200756.1798144121,25.0,1.0233430585162893,,0.0108748232592605,2133.3881688232614,,3.140639621259652,3.140639621259652,2136.528808444521
SO289-40222,0,0,0,0,217815,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 13:09:00,19282.547916666663,True,34.6377,,,2.59363352176357,114.44517814507252,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,0-0  0  (0)SO289-40222.dat,0.1011457435671039,,0.1000914554225068,2384.8311673502094,2390.66000699897,,6.0,1.4016299609839604,632.3341878516106,626.0497746383494,,7.640115027124016,25.0,,True,False,21427,48.0,18.0,84.0,23.523038352503136,6.0,-0.4045287691848721,41.43255012083453,217359.2419486708,25.0,1.023069271907186,,0.0108748232592605,2310.443099861852,,,2.9558163203144567,2313.3989161821664
64PE503-56-4-8,56,4,8,0,198439,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 13:24:00,19282.55833333333,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,56-4  8  (0)64PE503-56-4-8.dat,0.1011728114802129,,0.1000914554225068,2300.866969521722,2314.047051705711,,7.0,3.467717316348973,632.2685453098023,626.1551492756265,,7.952565376005308,25.0,,True,False,21446,44.0,12.0,65.0,22.037846234754127,6.0,-0.3175679668859973,40.97243251690988,197988.303242314,25.0,1.0233430585162893,,0.0108748232592605,2103.9746028890218,,,2.490417887595437,2106.465020776617
SO289-41287,0,0,0,0,192215,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 13:39:00,19282.56875,True,35.5676,,,0.0546679732557614,0.1425272159882352,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,0-0  0  (0)SO289-41287.dat,0.1012152289542059,,0.1000914554225068,2320.3696004815147,2336.743689645926,,7.0,4.659405311094779,632.1519300802612,626.1550041645013,,8.07568007543231,25.0,,True,False,21465,53.0,24.0,79.0,17.962924780409974,6.0,-0.2306071646174933,40.51234653159753,191769.3641881524,25.0,1.0237721029100892,,0.0108748232592605,2037.033375063628,,,1.8780515287113984,2038.9114265923395
64PE503-41-4-8,41,4,8,0,199562,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 13:57:00,19282.58125,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,41-4  8  (0)64PE503-41-4-8.dat,0.1011728114802129,,0.1000914554225068,2307.1524813394267,2319.4505646651583,,7.0,3.720157432842406,632.2132682256431,626.051109471622,,7.933037149026547,25.0,,True,False,21484,39.0,8.0,59.0,18.475208614068023,6.0,-0.1262542018649178,39.96025983979267,199122.4371417623,25.0,1.0233430585162893,,0.0108748232592605,2116.026774060944,,,1.1373331810491198,2117.164107241993
SO289-40027,0,0,0,0,215586,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 14:13:00,19282.59236111111,True,34.6789,,,2.815300821512637,26.94170598796618,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,0-0  0  (0)SO289-40027.dat,0.1011488213913009,,0.1000914554225068,2283.39768313919,2297.601951616774,,6.0,2.664884055567648,632.1963112872023,626.179424129132,,7.440013472556652,25.0,,True,False,21503,41.833333333333336,15.0,70.0,21.705734009447568,6.0,-0.0334960127582663,39.46952192672036,215151.83525880607,25.0,1.0231004034926514,,0.0108748232592605,2286.909646753808,,,0.6494062642599294,2287.559053018068
NUTSLAB03,17,10,22,0,201527,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 14:27:00,19282.60208333333,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,17-10  22  (0)NUTSLAB03.dat,0.1011728114802129,,0.1000914554225068,2364.616079643464,2370.883490179613,,6.0,1.3773709163845815,632.4533839317322,626.1560319266875,,7.974283646525997,25.0,,True,False,21522,47.0,2.0,99.0,33.1762967593833,6.0,0.0476674027328316,39.040127971643976,201097.55859231192,25.0,1.0233430585162893,,0.0108748232592605,2137.015919891906,,0.48711144738490475,0.48711144738490475,2137.503031339291
64PE503-4-1-5,4,1,5,0,203255,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 14:44:00,19282.61388888889,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,4-1  5  (0)64PE503-4-1-5.dat,0.1011728114802129,,0.1000914554225068,2315.37782590966,2328.814385355548,,7.0,3.8461479573267097,632.2414071294841,626.142168464474,,7.872660192555398,25.0,,True,False,21541,56.16666666666666,9.0,99.0,36.75330672953872,6.0,0.1462229786472597,38.51872188722155,202831.29405924052,25.0,1.0233430585162893,,0.0108748232592605,2155.439914293643,,,0.740626835100328,2156.1805411287432
SO289-40216,0,0,0,0,217185,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 14:59:00,19282.62430555556,True,34.7023,,,2.4186551023428824,123.8847646968211,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,0-0  0  (0)SO289-40216.dat,0.1011505695081289,,0.1000914554225068,2400.3207498195675,2406.5259075963945,,6.0,1.7764390050661278,632.4466657836473,626.2053056107482,,7.691036449899517,25.0,,True,False,21560,45.66666666666666,8.0,80.0,27.67469762958376,6.0,0.2331837809461345,38.0586580148922,216766.35476183615,25.0,1.0231180853500126,,0.0108748232592605,2304.0310110271384,,,1.2901889878261548,2305.3212000149647
64PE503-21-3-5,21,3,5,0,199065,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 15:15:00,19282.635416666668,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,21-3  5  (0)64PE503-21-3-5.dat,0.1011728114802129,,0.1000914554225068,2304.7036299099664,2317.5129882996494,,7.0,3.6531551552706314,632.5494857302606,626.4134733504247,,7.948017327219309,25.0,,True,False,21579,50.16666666666666,21.0,85.0,20.41581630882183,6.0,0.3259419700527859,37.56792334607787,198651.7528431932,25.0,1.0233430585162893,,0.0108748232592605,2111.0249239821733,,,2.0655762763078496,2113.090500258481
SO289-41223,0,0,0,0,203837,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 15:30:00,19282.64583333333,True,34.4542,,,1.5329432048399665,8.183513246487928,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,0-0  0  (0)SO289-41223.dat,0.1011320361740213,,0.1000914554225068,2266.59434746915,2280.259628920444,,6.0,2.138758360418273,632.402984991224,626.3729718006157,,7.730866493229302,25.0,,True,False,21598,40.16666666666666,0.0,77.0,26.20061492068883,6.0,0.4129027723212899,37.1078596429799,203428.8135439272,25.0,1.022930624326317,,0.0108748232592605,2162.661221124575,,,2.8373036681227575,2165.498524792698
SO289-40237,0,0,0,0,190771,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 15:45:00,19282.65625,True,34.1958,,,0.3146604278711999,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,0-0  0  (0)SO289-40237.dat,0.101112736196675,,0.1000914554225068,2273.486425992281,2283.239373222785,,6.0,2.490136359859563,632.5296749721416,626.3223810289097,,8.05163898524374,25.0,,True,False,21617,44.833333333333336,14.0,89.0,24.265315896471563,6.0,0.4998635746201647,36.6477959587988,190367.8742444532,25.0,1.0227354088572806,,0.0108748232592605,2024.1960615821984,,,3.5241022098542047,2027.7201637920525
NUTSLAB04,17,10,22,0,201071,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 16:01:00,19282.66736111111,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,17-10  22  (0)NUTSLAB04.dat,0.1011728114802129,,0.1000914554225068,2365.4389131753637,2371.655046224529,,6.0,1.5727513115152796,632.654900474401,626.3572301528892,,7.975154456440078,25.0,,True,False,21636,36.0,0.0,64.0,23.15887159024233,6.0,0.5926217637268162,36.15706137096947,200673.2723249193,25.0,1.0233430585162893,,0.0108748232592605,2132.5071306537047,,4.021677790816284,4.021677790816284,2136.528808444521
SO289-40050,0,0,0,0,215606,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 16:18:00,19282.679166666665,True,34.6902,,,2.8006245286406832,25.63348038230212,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,0-0  0  (0)SO289-40050.dat,0.1011496655644616,,0.1000914554225068,2287.607696687264,2300.349801091134,,6.0,3.2146842285898534,632.4782205934114,626.3844445401288,,7.443933551672073,25.0,,True,False,21655,55.16666666666666,19.0,85.0,24.497732321357603,6.0,0.6911773396412443,35.635655875275184,215214.007785372,25.0,1.023108942137881,,0.0108748232592605,2287.5514045381437,,,4.364422284154877,2291.9158268222986
64PE503-66-5-5,66,5,5,0,204195,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 16:39:00,19282.69375,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,66-5  5  (0)64PE503-66-5-5.dat,0.1011728114802129,,0.1000914554225068,2312.0555075682905,2325.382071896704,,7.0,4.043811580687026,632.4519296943091,626.3373765366342,,7.839031059375203,25.0,,True,False,21674,32.0,0.0,62.0,27.251911247959598,6.0,0.8129224628475207,34.99156673536836,203810.09276591096,25.0,1.0233430585162893,,0.0108748232592605,2165.8413753216446,,,4.757663021510987,2170.5990383431554
64PE503-48-4-5,48,4,5,0,204152,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 16:56:00,19282.70555555556,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,48-4  5  (0)64PE503-48-4-5.dat,0.1011728114802129,,0.1000914554225068,2308.771397062267,2321.7139275995805,,7.0,3.602264351743161,632.466381190306,626.340906286872,,7.825752539702875,25.0,,True,False,21693,24.5,0.0,68.0,26.54398864777736,6.0,0.9114780387923196,34.470161241606256,203772.82822634236,25.0,1.0233430585162893,,0.0108748232592605,2165.4453739238006,,,5.031788770764093,2170.477162694565
64PE503-61-6-2,48,4,5,0,204928,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 17:12:00,19282.716666666667,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,48-4  5  (0)64PE503-61-6-2.dat,0.1011728114802129,,0.1000914554225068,2307.1409749383515,2321.520845991943,,7.0,3.644920577909319,632.5217578854883,626.4665621420681,,7.813165799162844,25.0,,True,False,21712,29.5,0.0,83.0,35.20771695712934,6.0,1.004236227898971,33.97942665948335,204554.2263067457,25.0,1.0233430585162893,,0.0108748232592605,2173.7491054523384,,,5.237760116742239,2178.9868655690807
SO28-40352,0,0,0,0,194624,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 17:27:00,19282.72708333333,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,0-0  0  (0)SO28-40352.dat,0.1011728114802129,,0.1000914554225068,2272.184055242173,2285.7039693114243,,6.0,2.315554374712595,632.5295870948578,626.4555921936061,,7.981487971984109,25.0,,True,False,21731,34.0,0.0,71.0,25.955089417427686,6.0,1.0911970301978455,33.51936298873289,194255.28700712396,25.0,1.0233430585162893,,0.0108748232592605,2064.3047273337997,,,5.372595263179235,2069.677322596979
NUTSLAB05,17,10,22,0,200903,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 17:43:00,19282.73819444445,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,17-10  22  (0)NUTSLAB05.dat,0.1011728114802129,,0.1000914554225068,2364.7457805841395,2370.415024372486,,6.0,2.14933039920164,632.7860924311082,626.4628773421878,,7.977372059769611,25.0,,True,False,21750,31.0,5.0,63.0,21.939310229205777,6.0,1.183955219304497,33.02862840668454,200539.68508752648,25.0,1.0233430585162893,,0.0108748232592605,2131.0875308584555,,5.441277586065553,5.441277586065553,2136.528808444521
SO289-41224,0,0,0,0,204057,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 17:59:00,19282.74930555556,True,34.9255,,,0.985468312077551,3.569758850984588,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,0-0  0  (0)SO289-41224.dat,0.1011672450281265,,0.1000914554225068,2243.7270009409485,2259.231223536963,,6.0,1.837835933471324,632.5751918896451,626.5789984073755,,7.64756953918123,25.0,,True,False,21769,18.666666666666668,0.0,42.0,18.58015667916237,6.0,1.2767134084111484,32.53789382464495,203699.0831679289,25.0,1.023286754949947,,0.0108748232592605,2164.7808073436813,,,,
SO289-41136,0,0,0,0,198309,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 18:13:00,19282.759027777774,True,35.5254,,,0.3836640181540952,0.7800192124812267,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,0-0  0  (0)SO289-41136.dat,0.1012120748160143,,0.1000914554225068,2304.783638770615,2317.1998628292786,,7.0,3.3832285482589883,632.7833260479468,626.6073620989882,,7.945208646916175,25.0,,True,False,21788,26.666666666666668,0.0,91.0,31.715751431881426,6.0,1.357876823871876,32.10850106540336,197955.80648828056,25.0,1.0237401994236015,,0.0108748232592605,2102.8132038934214,,,,
SO289-41261,0,0,0,0,214933,11,C_Oct17-22_0910,data/64PE503_SO289_2022.dbs,2022-10-17 18:28:00,19282.76944444445,True,34.5854,,,2.455010758372832,95.2598882009291,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,0-0  0  (0)SO289-41261.dat,0.1011418366274092,,0.1000914554225068,2368.6423738357485,2374.629096246641,,6.0,0.9472879086358322,632.7048574943386,626.4116869341219,,7.680187643044154,25.0,,True,False,21807,31.0,0.0,109.0,41.198705481281,6.0,1.4448376261707505,31.648437394685317,214584.86718865845,25.0,1.0230297539817856,,0.0108748232592605,2281.0406986756184,,,,
NUTSLAB01,18,10,22,0,201537,11,C_Oct18-22_0810,data/64PE503_SO289_2022.dbs,2022-10-18 11:31:00,19283.47986111111,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,18-10  22  (0)NUTSLAB01.dat,0.1011728114802129,,0.1000914554225068,2365.4530665648745,2371.9704517752816,,6.0,1.8043451144521692,632.7367502384456,626.4546999350098,,7.974002478880199,25.0,,True,False,22042,42.0,15.0,81.0,21.10292238845922,6.0,-0.623574108603319,45.2730618504611,201038.9963196449,25.0,1.0233430585162893,,0.010857355414174,2132.9619788655277,,0.0,0.0,2132.9619788655277
SO289-40937,0,0,0,0,216935,11,C_Oct18-22_0810,data/64PE503_SO289_2022.dbs,2022-10-18 11:49:00,19283.49236111111,True,34.6882,,,2.45189326177183,126.99439506110956,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,0-0  0  (0)SO289-40937.dat,0.1011495161528862,,0.1000914554225068,2393.9707726338697,2400.7031931688607,,6.0,1.7477717575899354,632.595357826729,626.3741413210246,,7.685098115610528,25.0,,True,False,22061,37.833333333333336,1.0,83.0,30.580040694689878,6.0,-0.496024859106996,44.95522290247536,216440.4925480728,25.0,1.0231074308692285,,0.010857355414174,2296.89598834873,,,0.8858512488230188,2297.7818395975532
64PE503-14-4-2,14,4,2,0,203554,11,C_Oct18-22_0810,data/64PE503_SO289_2022.dbs,2022-10-18 12:05:00,19283.503472222223,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,14-4  2  (0)64PE503-14-4-2.dat,0.1011728114802129,,0.1000914554225068,2311.2423144929357,2325.821010826005,,7.0,4.113402557620151,632.5961005610544,626.5438712370621,,7.85668120233225,25.0,,True,False,22080,39.333333333333336,10.0,64.0,21.273353180811803,6.0,-0.3826477484518471,44.77794543743958,203061.44260018817,25.0,1.0233430585162893,,0.010857355414174,2154.419512476757,,,1.5495235908823775,2155.9690360676395
SO289-40981,0,0,0,0,218752,11,C_Oct18-22_0810,data/64PE503_SO289_2022.dbs,2022-10-18 12:23:00,19283.515972222223,True,34.6796,,,2.530057372210673,132.01526774234247,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,0-0  0  (0)SO289-40981.dat,0.1011488736850554,,0.1000914554225068,2401.512005173356,2406.8371270977805,,6.0,2.2815420466315897,632.7665864898669,626.4738390299127,,7.675314853923772,25.0,,True,False,22099,48.66666666666666,19.0,74.0,22.49197387711645,6.0,-0.2550984989555241,44.66793360520104,218260.6527303428,25.0,1.0231009324336766,,0.010857355414174,2316.2264880220505,,,2.1401631880231284,2318.3666512100735
64PE503-9-5-11,9,5,11,0,197937,11,C_Oct18-22_0810,data/64PE503_SO289_2022.dbs,2022-10-18 12:37:00,19283.525694444445,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,9-5  11  (0)64PE503-9-5-11.dat,0.1011728114802129,,0.1000914554225068,2301.893823175466,2314.629070851061,,7.0,3.380072719581755,632.5988917646768,626.4668233066271,,7.961530087666411,25.0,,True,False,22118,48.16666666666666,0.0,80.0,31.99175240936673,6.0,-0.1558935271415493,44.63285705915731,197446.03857234927,25.0,1.0233430585162893,,0.010857355414174,2094.8418011539998,,,2.4740264098348153,2097.315827563835
SO289-40984,0,0,0,0,217156,11,C_Oct18-22_0810,data/64PE503_SO289_2022.dbs,2022-10-18 12:53:00,19283.536805555555,True,34.6394,,,2.5545548467975783,117.1295146026296,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,0-0  0  (0)SO289-40984.dat,0.1011458705632739,,0.1000914554225068,2388.973502279224,2394.030200689986,,6.0,1.8635359137869287,632.7404105529811,626.4150646884777,,7.672336863854655,25.0,,True,False,22137,39.833333333333336,2.0,87.0,33.04248107445256,6.0,-0.0425164164864004,44.63448769586438,216665.02063534549,25.0,1.023070556448429,,0.010857355414174,2299.361583646427,,,2.7089527389958543,2302.0705363854227
NUTSLAB02,18,10,22,0,201792,11,C_Oct18-22_0810,data/64PE503_SO289_2022.dbs,2022-10-18 13:07:00,19283.546527777777,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,18-10  22  (0)NUTSLAB02.dat,0.1011728114802129,,0.1000914554225068,2364.408225796196,2371.928850004147,,6.0,1.447938812834019,632.7922447505726,626.5639457842497,,7.974940530403729,25.0,,True,False,22156,43.0,0.0,80.0,28.7981480886069,6.0,0.0566885553275744,44.6647022469113,201300.688275284,25.0,1.0233430585162893,,0.010857355414174,2135.7384501062884,,2.7764712407606567,2.7764712407606567,2138.514921347049
64PE503-25-4-2,25,4,2,0,204008,11,C_Oct18-22_0810,data/64PE503_SO289_2022.dbs,2022-10-18 13:33:00,19283.564583333333,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,25-4  2  (0)64PE503-25-4-2.dat,0.1011728114802129,,0.1000914554225068,2311.5479156538827,2325.2216100956275,,7.0,4.253567973385945,632.6922092427652,626.5976113248898,,7.843092624886146,25.0,,True,False,22175,43.833333333333336,18.0,72.0,19.65041701564852,6.0,0.2409263601514718,44.77371373097472,203515.48914895928,25.0,1.0233430585162893,,0.010857355414174,2159.23680684697,,,2.430351927573624,2161.6671587745436
64PE503-1-1-2,1,1,1,0,201156,11,C_Oct18-22_0810,data/64PE503_SO289_2022.dbs,2022-10-18 13:49:00,19283.575694444444,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,1-1  1  (0)64PE503-1-1-2.dat,0.1011728114802129,,0.1000914554225068,2307.640489683497,2321.608945744594,,7.0,3.669322677352394,632.6286224894085,626.5533981757752,,7.9147028390855265,25.0,,True,False,22194,47.833333333333336,0.0,92.0,29.32244115955484,6.0,0.3543034708066208,44.8660887315913,200662.4730239525,25.0,1.0233430585162893,,0.010857355414174,2128.967182390358,,,1.9831776427122676,2130.9503600330704
64PE503-27-5-5,27,5,5,0,204151,11,C_Oct18-22_0810,data/64PE503_SO289_2022.dbs,2022-10-18 14:04:00,19283.58611111111,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,27-5  5  (0)64PE503-27-5-5.dat,0.1011728114802129,,0.1000914554225068,2313.2242248017037,2325.210893281919,,7.0,4.342697436241968,632.7379910554712,626.5527373931816,,7.840485797652209,25.0,,True,False,22213,44.833333333333336,0.0,71.0,23.205004249562684,6.0,0.4605945120597435,44.9654965386057,203656.37953807533,25.0,1.0233430585162893,,0.010857355414174,2160.7316105849186,,,1.5051094426743652,2162.236720027593
SO289-40998,0,0,0,0,187655,11,C_Oct18-22_0810,data/64PE503_SO289_2022.dbs,2022-10-18 14:20:00,19283.597222222223,True,35.0622,,,0.0449226485722561,0.2187537669605518,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,1,False,0-0  0  (0)SO289-40998.dat,0.1011774590895474,,0.1000914554225068,2292.509528578649,2304.483087599995,,6.0,3.284869063893911,632.8648285892642,626.7121049111367,,8.139286232941553,25.0,,True,False,22232,50.333333333333336,20.0,81.0,19.98054609419428,6.0,0.5739716227148924,45.08213088620647,187159.09656025167,25.0,1.0233900681691948,,0.010857355414174,1985.609293615316,,,1.023172932834279,1986.6324665481502
